Time,Lat,Long,Alt,Throttle,Rudder,Ailerons,Airspeed-kt,Vert-Speed-FPS
1,42.29543423,-70.91265223,1216.402311,0.2,1.525902189e-05,0.0007319322545,0,-0
2,42.29574906,-70.91306895,1222.010273,0.2,1.525902189e-05,0.0007319322545,100.8340125,11.58240119
3.00833,42.29633295,-70.91382875,1263.537899,0.2,1.525902189e-05,0.001863456681,90.29103768,26.56028861
4.00833,42.29659932,-70.91416574,1291.34671,0.2,1.525902189e-05,0.0005471894657,84.17726737,27.71905794
5,42.29684696,-70.91447186,1318.141191,0.2,1.525902189e-05,0.0004187077289,78.4649577,25.29052256
6,42.29708312,-70.91475639,1341.839936,0.8,1.525902189e-05,0.0004187077289,73.22478048,21.27692762
7.00833,42.29711935,-70.91479937,1345.19806,0.8,1.525902189e-05,0.0004187077289,72.42546473,20.5684987
8,42.29751896,-70.91526238,1373.649866,0.8,1.525902189e-05,-0.0002494215958,64.73275889,7.618991435
9.03333,42.29772786,-70.91549781,1377.910204,0.8,1.525902189e-05,-0.0002710792616,62.30257613,0.8143823078
10.0167,42.29793331,-70.91572664,1375.824895,0.8,1.525902189e-05,-0.0002710792616,62.56164572,-5.267721877
11.0167,42.29814345,-70.91596308,1368.478449,0.8,1.525902189e-05,-0.0004162135329,64.57219461,-9.709065133
12.0917,42.29835583,-70.91621051,1358.101571,0.8,1.525902189e-05,0.0002822461758,66.99423538,-11.75059769
13.0167,42.29858007,-70.91648569,1346.604628,0.8,0.1523613334,7.644738126e-05,69.41777887,-11.84771567
14,42.29880018,-70.9167763,1335.054561,0.8,0.1523613334,7.644738126e-05,71.57043532,-11.33587475
15,42.29902401,-70.91708708,1325.137162,0.8,1.525902189e-05,0.0003073926537,73.18966335,-9.56214797
16.0167,42.29925396,-70.91741371,1315.097956,0.8,1.525902189e-05,0.0004492187886,75.02878225,-10.78477376
17,42.29948755,-70.91774401,1305.879374,0.8,1.525902189e-05,0.001739132497,76.53627164,-7.918067367
18.0167,42.29972857,-70.91809163,1299.101951,0.8,0.06251621246,0.001739132497,77.75582102,-5.94854487
19.0083,42.29996801,-70.91844805,1294.826123,0.8,1.525902189e-05,0.001739132497,78.3925985,-2.823767771
20.0083,42.30020956,-70.91880946,1293.976996,0.8,0.1406424046,0.001739132497,78.64305574,0.515666243
21.0083,42.30045273,-70.91917298,1296.054819,0.8,1.525902189e-05,0.00180075813,78.55095352,2.31750192
22.0083,42.30069806,-70.91953743,1298.827021,0.8,1.525902189e-05,0.00180075813,78.59702776,2.572398783
23.0167,42.30094613,-70.9199078,1301.678451,0.8,0.1172045469,0.00180075813,78.52829164,2.473601418
24.0167,42.30119456,-70.92027516,1304.365598,0.8,0.007827877998,0.00180075813,78.41931587,2.223988511
25.0083,42.30144624,-70.92063606,1306.689141,0.8,0.09767299891,0.001447098073,78.3954472,1.784174323
26.0083,42.30170553,-70.92099802,1308.413271,0.8,0.3515831232,0.001447098073,78.56337925,1.01876145
27.0167,42.30196963,-70.92136552,1309.278925,0.8,1.525902189e-05,0.001447098073,78.83541496,0.09431183815
28.0083,42.30223382,-70.92172772,1309.432311,0.8,1.525902189e-05,0.001447098073,79.20331264,-0.4696038
29.0167,42.30250313,-70.92209685,1308.934554,0.8,1.525902189e-05,0.001739132497,79.68911293,-1.207824493
30.0083,42.30277509,-70.92247059,1307.93921,0.8,1.525902189e-05,0.001739132497,80.13952584,-0.9220742607
31.0167,42.30305099,-70.92285248,1308.029086,0.8,1.525902189e-05,0.001447098073,80.46272976,-0.2196627935
32.0083,42.30332116,-70.92323612,1308.111269,0.8,1.525902189e-05,0.001678579779,80.89961563,-0.259721613
33.0083,42.30359123,-70.92363196,1308.306717,0.8,1.525902189e-05,0.001391909937,81.27263802,0.1454385368
34.0083,42.30386198,-70.92403053,1309.425616,0.8,0.2070496678,0.001391909937,81.45555787,1.350407109
35.0167,42.30413571,-70.9244355,1311.435271,0.8,1.525902189e-05,0.001337794718,81.79809364,2.010614805
36.0083,42.30440627,-70.92483465,1314.31517,0.8,0.05470359325,0.001619099978,81.98085913,3.138725345
37.0167,42.30468326,-70.92523979,1318.361453,0.8,1.525902189e-05,0.001619099978,82.11212957,4.177576479
38.0083,42.30495746,-70.92563787,1321.789297,0.8,1.525902189e-05,0.001284752415,82.46314607,1.195476201
39.0167,42.30523953,-70.9260424,1323.701673,0.8,0.3750209808,0.0006178678322,82.82079124,-0.1345053808
40.0167,42.3055249,-70.92644135,1324.446693,0.8,1.525902189e-05,0.0006178678322,83.32290761,1.207175778
41.0167,42.30581614,-70.92683642,1326.677517,0.8,1.525902189e-05,-5.253402052e-05,83.61130751,1.235391553
42.0083,42.3061116,-70.92722577,1325.325719,0.8,1.525902189e-05,-3.52332438e-05,84.50800005,-1.170073167
43.0083,42.30641468,-70.92761795,1325.718092,0.8,1.525902189e-05,-3.874652983e-06,85.00752578,1.259823391
44.0167,42.30672435,-70.92801149,1328.177067,0.8,1.525902189e-05,-6.968600994e-06,85.31140545,2.300301222
45.0167,42.30703337,-70.92840105,1332.238014,0.8,1.525902189e-05,-4.305169982e-07,85.31899995,5.177553643
46.0167,42.30734257,-70.92878859,1339.09148,0.8,1.525902189e-05,-1.762348923e-06,85.07026507,6.266403228
47.0083,42.307649,-70.92917426,1342.952816,0.8,1.525902189e-05,-1.762348923e-06,85.4537432,0.8387472901
48.0083,42.30795627,-70.92956542,1341.865221,0.8,1.525902189e-05,-1.762348923e-06,86.3324934,-1.926389107
49.0167,42.30827159,-70.92997366,1340.528166,0.8,1.525902189e-05,-1.762348923e-06,87.15548736,-2.624510205
50.0083,42.30857862,-70.93037847,1340.182229,0.8,1.525902189e-05,-1.762348923e-06,87.45808949,1.353442869
51.0167,42.30889067,-70.93079167,1342.784828,0.8,1.525902189e-05,-2.137660306e-05,87.57387452,2.174984657
52.0083,42.30919875,-70.93119869,1344.665594,0.8,1.525902189e-05,-2.137660306e-05,87.87199483,0.967378642
53.025,42.30951461,-70.93161286,1345.622527,0.8,1.525902189e-05,-0.0001111756062,88.32035828,0.3213516463
54.0083,42.30982512,-70.93201707,1346.914369,0.8,1.525902189e-05,-0.0001111756062,88.56069593,1.724998958
55.0083,42.31014506,-70.932426,1346.932003,0.8,1.525902189e-05,-0.0001915437479,88.95298469,1.375956986
56.0083,42.31047243,-70.93283324,1350.226226,0.8,1.525902189e-05,-0.0001111756062,88.99661833,3.187655638
57.0167,42.31080294,-70.9332347,1356.044334,0.8,1.525902189e-05,-0.0001111756062,88.5755769,6.52487064
58.0167,42.3111353,-70.93362469,1360.391708,0.8,1.525902189e-05,-7.327892526e-05,88.56944282,4.51622616
59.0167,42.31147126,-70.93400623,1367.886443,0.8,1.525902189e-05,-3.52332438e-05,87.95853895,9.270763741
60.0083,42.31180471,-70.93437807,1377.25189,0.8,1.525902189e-05,-2.771351554e-05,87.4390654,8.066441748
61.0083,42.31214247,-70.93475013,1382.243115,0.8,1.525902189e-05,-1.076292495e-05,87.46967734,3.955181742
62.0083,42.31248375,-70.93511764,1385.321604,0.8,1.525902189e-05,-2.771351554e-05,87.80410326,-1.421088733
63.025,42.31283179,-70.93548864,1383.897836,0.8,1.525902189e-05,-6.223496546e-05,88.48865761,-0.8616530224
64.0167,42.31317942,-70.93585718,1385.469337,0.8,1.525902189e-05,4.629047291e-06,88.68583326,3.0677009
65.0167,42.31352752,-70.93622525,1390.009811,0.8,1.525902189e-05,7.644738126e-05,88.63791935,4.860819269
66.0083,42.31387115,-70.93659096,1396.153172,0.8,1.525902189e-05,2.581914753e-05,88.46544103,4.977721204
67.0083,42.31421211,-70.93695814,1403.437771,0.8,1.525902189e-05,2.581914753e-05,87.97807132,9.208491767
68.025,42.3145561,-70.93733547,1414.28857,0.8,1.525902189e-05,2.581914753e-05,87.28842039,8.717880797
69.0083,42.31488517,-70.93770412,1420.804017,0.72575,1.525902189e-05,0.0008133397844,87.20963329,5.44261179
70.025,42.31522044,-70.93809057,1427.528208,0.72575,1.525902189e-05,0.0001726075069,86.81034771,6.170690331
71.0083,42.31553231,-70.93846243,1434.987537,0.72575,1.525902189e-05,0.004933275353,85.98889685,7.825737208
72.025,42.31585692,-70.93886426,1442.46819,0.72575,1.525902189e-05,0.002193043176,85.05985281,7.863336322
73.0167,42.31615959,-70.9392526,1449.893402,0.72575,0.4804913402,0.002193043176,84.07111706,6.948871975
74.0167,42.31645755,-70.93964509,1456.470864,0.72575,1.525902189e-05,0.002262179225,83.13353781,4.397970851
75.025,42.31675597,-70.9400393,1458.780734,0.72575,0.07814145088,0.001863456681,82.98095971,0.7627641126
76.0083,42.31704449,-70.94042578,1460.221052,0.72575,1.525902189e-05,0.001927228147,82.83350219,0.1816975342
77.0167,42.31733843,-70.94082442,1460.069578,0.72575,1.525902189e-05,0.001927228147,82.87033279,-0.2347257982
78.0083,42.31762612,-70.94121737,1460.466784,0.72575,0.09767299891,0.001927228147,82.71505079,0.3726370645
79.025,42.3179201,-70.94162024,1461.373624,0.6405,1.525902189e-05,0.002057989829,82.54445582,0.7006036463
80.0083,42.31820463,-70.94200717,1462.612571,0.6405,1.525902189e-05,0.001739132497,82.14643517,1.039708923
81.0083,42.3184963,-70.94239983,1463.910879,0.6405,1.525902189e-05,0.001447098073,81.58175644,0.7627853632
82.025,42.31878546,-70.94279031,1464.733936,0.6405,1.525902189e-05,0.001447098073,80.98533556,0.1818291646
83.0083,42.31906481,-70.94316924,1465.216681,0.6405,1.525902189e-05,0.001447098073,80.3370843,0.4286398942
84.0167,42.31934733,-70.94355544,1466.878318,0.6405,1.525902189e-05,0.001447098073,79.32062659,2.495275969
85,42.31961879,-70.94393185,1471.186117,0.6405,1.525902189e-05,0.001447098073,77.80194744,5.46866275
86.0167,42.31988823,-70.94430784,1477.270875,0.6405,1.525902189e-05,0.001447098073,76.24893638,3.845618302
87,42.32014689,-70.94466972,1480.114796,0.6405,1.525902189e-05,0.007583489885,75.49379975,-2.724882044
88,42.32040852,-70.9450394,1471.537305,0.6405,1.525902189e-05,0.0002351719404,76.44649075,-12.59594281
89.0167,42.32067521,-70.94542135,1460.681154,0.6405,1.525902189e-05,-0.0002295894226,77.03868355,-9.478522418
90.0083,42.32093477,-70.94579869,1452.978668,0.6405,0.4492408633,-1.762348923e-06,77.20920284,-6.698542574
91.0083,42.3211955,-70.94617943,1448.154825,0.6405,1.525902189e-05,-4.305169982e-07,76.66494058,-3.402266868
92.0167,42.32146162,-70.94655538,1445.064949,0.6405,1.525902189e-05,4.71496442e-07,76.37620458,-4.811013812
93,42.32172388,-70.94692194,1442.112222,0.6405,1.525902189e-05,-3.874652983e-06,75.93851785,-2.070254481
94.0167,42.32199001,-70.94729074,1441.117393,0.6405,1.525902189e-05,-4.305169982e-07,75.28324713,-0.5288042799
95.0083,42.32225341,-70.94765218,1440.193166,0.6405,1.525902189e-05,4.285169524e-05,74.81627276,-1.235498707
96,42.32251058,-70.94800494,1440.222859,0.6405,1.525902189e-05,5.297734361e-05,74.14633709,-0.02989471487
97.0083,42.32277373,-70.94836776,1439.812426,0.6405,1.525902189e-05,7.644738126e-05,73.65180503,-1.353310384
98,42.32302789,-70.94872117,1438.288365,0.6405,1.525902189e-05,2.581914753e-05,73.30191203,-1.800914531
99,42.32327845,-70.94907494,1437.712616,0.6405,1.525902189e-05,0.0002132442129,72.71367799,-0.4031191851
100,42.32352675,-70.94943208,1437.2715,0.6405,1.525902189e-05,0.0094745496,72.28357317,-2.143736555
101,42.32377165,-70.94979162,1433.845703,0.6405,1.525902189e-05,0.0006548163899,72.2739643,-3.387010177
102.008,42.32401427,-70.95015717,1431.382293,0.6405,1.525902189e-05,0.007711592277,71.89366613,-2.149853155
103,42.32425067,-70.95051836,1426.557231,0.6405,1.525902189e-05,-2.137660306e-05,72.18052821,-5.563609403
104.017,42.32449054,-70.95089202,1422.01825,0.6405,1.525902189e-05,-1.762348923e-06,72.0159093,-3.946024962
105.008,42.32472372,-70.95125496,1419.18606,0.6405,1.525902189e-05,0.0005819921908,71.5571202,-2.362548445
106,42.32496149,-70.95161407,1417.11512,0.6405,0.1445487142,4.629047291e-06,71.25164843,-4.281877319
107,42.32520369,-70.95196757,1413.246229,0.6405,1.525902189e-05,1.89122482e-05,71.23842548,-3.584712201
108,42.32544756,-70.95231291,1410.36474,0.6405,1.525902189e-05,1.307826353e-05,71.03638668,-3.139675222
109.017,42.32570199,-70.95266113,1406.111548,0.6405,1.525902189e-05,-4.305169982e-07,71.13710077,-4.538861254
110.017,42.32595707,-70.95299833,1401.535926,0.6405,1.525902189e-05,8.317197237e-06,71.29886079,-5.877575744
111,42.32621556,-70.95332819,1394.957052,0.6405,1.525902189e-05,4.285169524e-05,71.83767129,-8.02109168
112,42.32647925,-70.95365649,1386.332867,0.6405,1.525902189e-05,0.0001196993205,72.62881177,-9.912712011
113.017,42.32675409,-70.95399385,1377.239837,0.6405,1.525902189e-05,0.0001196993205,73.25588953,-8.29560573
114,42.32702315,-70.95432041,1370.18068,0.6405,1.525902189e-05,3.379896321e-05,73.6044786,-6.868588173
115.017,42.32730307,-70.95465872,1363.995366,0.6405,1.525902189e-05,8.9791778e-05,73.86196053,-6.075386756
116,42.32757406,-70.9549875,1358.675249,0.6405,1.525902189e-05,3.379896321e-05,73.99439973,-5.36293679
117.008,42.32785318,-70.9553292,1354.502862,0.6405,1.525902189e-05,3.379896321e-05,73.87093725,-3.614814349
118.017,42.32812077,-70.95566146,1351.609756,0.6405,1.525902189e-05,-4.305169982e-07,73.66024595,-2.920101282
119.017,42.32839424,-70.9560077,1348.265867,0.6405,1.525902189e-05,8.317197237e-06,73.63849422,-4.868951774
120,42.3286554,-70.95634653,1344.609805,0.6405,1.525902189e-05,4.285169524e-05,73.45907436,-3.075765629
121.008,42.32891791,-70.95669801,1342.64111,0.6405,1.525902189e-05,3.379896321e-05,72.99779892,-1.551548453
122,42.3291736,-70.95704773,1341.271883,0.6405,1.525902189e-05,0.002623953211,72.57404861,-3.515597704
123.017,42.32942928,-70.9574014,1337.649983,0.6405,1.525902189e-05,0.0001362624663,72.50226389,-3.208624388
